"POSTAL_CODE","RANK","SCORE","DWELLINGS TOTAL","ACCUM. DWELLINGS","PT_DOG_%","PT_DOG_#","HHI over $100,000_%","HHI over $100,000_#"
M2J2K3,4726,156,3,50532,25.39,1,65.89,2
M2J2T2,4727,156,3,50535,25.39,1,65.89,2
M2J2J3,4728,156,10,50545,25.39,3,65.89,7
M2J2J1,4729,156,8,50553,25.39,2,65.89,5
M2J2N3,4730,156,12,50565,25.39,3,65.89,8
M2J2M7,4731,156,19,50584,25.39,5,65.89,13
M2J2J2,4732,156,14,50598,25.39,4,65.89,9
M2J2M6,4733,156,12,50610,25.39,3,65.89,8
M2J2J8,4734,156,31,50641,25.39,8,65.88,20
M2J2J4,4735,156,5,50646,25.39,1,65.88,3
M2J2K5,4736,156,8,50654,25.39,2,65.88,5
M2J2M8,4737,156,8,50662,25.39,2,65.88,5
M2J1K7,4738,156,3,50665,25.39,1,65.88,2
M2J1K6,4739,156,3,50668,25.39,1,65.88,2
M2J2S6,4740,156,10,50678,25.39,3,65.87,7
L4L7V8,4741,156,16,50694,26.38,4,61.58,10
L4L7S4,4742,156,10,50704,26.46,3,61.21,6
M4K1L7,4743,156,2,50706,25.72,1,64.41,1
M4K3C9,4744,156,11,50717,25.72,3,64.41,7
M4X1S4,4745,156,7,50724,24.47,2,69.82,5
M4W2W6,4746,156,11,50735,19.41,2,91.74,10
M4K1L3,4747,156,37,50772,25.72,10,64.41,24
M4X1S5,4748,156,9,50781,24.47,2,69.82,6
M4X1A4,4749,156,16,50797,24.47,4,69.82,11
M4X1R5,4750,156,15,50812,24.47,4,69.81,10
M4X1S6,4751,156,10,50822,24.47,2,69.81,7
M4X1A3,4752,156,7,50829,24.47,2,69.81,5
M4W1J3,4753,156,2,50831,24.37,0,70.25,1
M5A2L5,4754,156,15,50846,24.47,4,69.81,10
M5A2M1,4755,156,6,50852,24.47,1,69.81,4
M3A1S5,4756,156,2,50854,27.09,1,58.46,1
M4X1W8,4757,156,9,50863,24.47,2,69.81,6
M4X1V1,4758,156,8,50871,24.47,2,69.81,6
M4X1S8,4759,156,7,50878,24.47,2,69.81,5
M4X1T7,4760,156,4,50882,24.47,1,69.81,3
M4X1T8,4761,156,7,50889,24.47,2,69.81,5
M5A2L9,4762,156,6,50895,24.47,1,69.80,4
M3A2L2,4763,156,12,50907,27.09,3,58.45,7
M3A2L3,4764,156,10,50917,27.09,3,58.45,6
M3A1S7,4765,156,11,50928,27.09,3,58.45,6
M3A2L4,4766,156,17,50945,27.09,5,58.45,10
M9P1X3,4767,156,22,50967,26.44,6,61.26,13
M3A2K2,4768,156,9,50976,27.09,2,58.45,5
M9P2S5,4769,156,6,50982,26.44,2,61.26,4
M9P1Y3,4770,156,25,51007,26.44,7,61.26,15
M3A1S2,4771,156,16,51023,27.09,4,58.45,9
M3A1T1,4772,156,11,51034,27.09,3,58.45,6
M4X1X5,4773,156,5,51039,24.47,1,69.80,3
M3A1S3,4774,156,23,51062,27.09,6,58.45,13
M3A1S8,4775,156,5,51067,27.09,1,58.44,3
M6B4L5,4776,156,1,51068,24.89,0,67.97,1
M5A2L7,4777,156,2,51070,24.47,0,69.78,1
M4M0B1,4778,156,4,51074,26.68,1,60.21,2
L3T5J5,4779,156,5,51079,26.08,1,62.80,3
M4K1M2,4780,156,34,51113,25.71,9,64.41,22
M4K3E1,4781,156,8,51121,25.71,2,64.41,5
M4K3E2,4782,156,29,51150,25.71,7,64.40,19
M4K1M1,4783,156,29,51179,25.71,7,64.40,19
M4K2Z3,4784,156,15,51194,25.71,4,64.40,10
M2J2M9,4785,156,1,51195,25.39,0,65.79,1
M4X1V6,4786,156,9,51204,24.36,2,70.25,6
L3T5S2,4787,156,2,51206,26.08,1,62.79,1
M4X1V2,4788,156,9,51215,24.36,2,70.24,6
M4X1T6,4789,156,10,51225,24.36,2,70.24,7
M4X1X4,4790,156,5,51230,24.36,1,70.23,4
M4X1V9,4791,156,7,51237,24.36,2,70.23,5
M4S2J2,4792,156,3,51240,26.18,1,62.32,2
M4S2J3,4793,156,5,51245,26.18,1,62.32,3
M4S1R3,4794,156,10,51255,26.18,3,62.31,6
M4S2H9,4795,156,8,51263,26.18,2,62.31,5
M4S2H5,4796,156,13,51276,26.18,3,62.31,8
M4S2G9,4797,156,19,51295,26.18,5,62.31,12
M4S2H6,4798,156,14,51309,26.18,4,62.31,9
M4S1R1,4799,156,9,51318,26.18,2,62.30,6
M6K3N4,4800,156,34,51352,22.52,8,78.14,27
M4S1V1,4801,156,65,51417,25.97,17,63.17,41
M5M1X4,4802,156,5,51422,28.40,1,52.64,3
M4G3H9,4803,155,9,51431,28.89,3,50.45,5
M4G3H8,4804,155,9,51440,28.89,3,50.45,5
M4G1S1,4805,155,11,51451,28.89,3,50.44,6
M4G3G3,4806,155,17,51468,28.89,5,50.44,9
M5M1E2,4807,155,38,51506,26.41,10,61.19,23
M4G3G2,4808,155,18,51524,28.89,5,50.44,9
M9R0A3,4809,155,82,51606,28.83,24,50.70,42
M4G1M1,4810,155,14,51620,28.89,4,50.44,7
M4G1H3,4811,155,18,51638,28.89,5,50.44,9
M4G3J1,4812,155,17,51655,28.89,5,50.44,9
M5N1G9,4813,155,15,51670,27.59,4,56.07,8
M4G1L9,4814,155,3,51673,28.89,1,50.43,2
M6G2V5,4815,155,57,51730,24.71,14,68.54,39
M4G1S2,4816,155,7,51737,28.89,2,50.43,4
M9A3N2,4817,155,10,51747,25.45,3,65.33,7
M8Z4K8,4818,155,2,51749,26.95,1,58.83,1
M2P1K5,4819,155,25,51774,24.93,6,67.57,17
M6S4C1,4820,155,30,51804,25.95,8,63.14,19
M6S4H7,4821,155,24,51828,25.95,6,63.14,15
M8Z4C7,4822,155,2,51830,26.95,1,58.81,1
M8Z2V5,4823,155,6,51836,26.95,2,58.81,4
M9A5B8,4824,155,1,51837,26.79,0,59.50,1
M5N2C6,4825,155,2,51839,27.59,1,56.03,1
M8Z4L2,4826,155,2,51841,26.95,1,58.80,1
M8Z2W1,4827,155,16,51857,26.95,4,58.80,9
M8Z2V8,4828,155,9,51866,26.95,2,58.80,5
M8Z2V2,4829,155,8,51874,26.95,2,58.80,5
M8Z2V4,4830,155,13,51887,26.95,4,58.79,8
M8Z2R9,4831,155,7,51894,26.95,2,58.79,4
M6S1T3,4832,155,2,51896,25.95,1,63.12,1
M6S1W4,4833,155,1,51897,25.95,0,63.12,1
M8Z4L1,4834,155,2,51899,26.95,1,58.78,1
M8Z4S1,4835,155,1,51900,26.95,0,58.77,1
M9B1W5,4836,155,1,51901,25.15,0,66.55,1
L3T3G6,4837,155,11,51912,28.53,3,51.89,6
M9R2S4,4838,155,1,51913,28.98,0,49.94,0
L3T3G9,4839,155,15,51928,28.53,4,51.89,8
L3T3G4,4840,155,21,51949,28.53,6,51.89,11
L3T3G3,4841,155,10,51959,28.53,3,51.89,5
L3T3H1,4842,155,15,51974,28.53,4,51.89,8
L3T3L6,4843,155,2,51976,28.53,1,51.88,1
M6S4Z7,4844,155,70,52046,28.90,20,50.27,35
M9R2S6,4845,155,2,52048,28.98,1,49.92,1
M9R1E2,4846,155,2,52050,28.98,1,49.90,1
L3T3L5,4847,155,2,52052,28.53,1,51.85,1
M9R1E5,4848,155,9,52061,28.98,3,49.89,4
M9R2S2,4849,155,5,52066,28.98,1,49.89,2
M9R2S9,4850,155,5,52071,28.98,1,49.89,2
M9R1E3,4851,155,19,52090,28.98,6,49.89,9
M9R2T3,4852,155,17,52107,28.98,5,49.89,8
M9R1C9,4853,155,18,52125,28.98,5,49.89,9
M9R1C8,4854,155,16,52141,28.98,5,49.89,8
M9B1R7,4855,155,2,52143,29.12,1,49.28,1
M9B1R3,4856,155,3,52146,29.12,1,49.25,1
M6B1A8,4857,155,5,52151,27.70,1,55.40,3
M6B1J4,4858,155,5,52156,27.70,1,55.40,3
M6B1J5,4859,155,4,52160,27.70,1,55.40,2
M6B3E8,4860,155,9,52169,27.70,2,55.40,5
M9B4C1,4861,155,12,52181,29.12,3,49.24,6
M6B3E9,4862,155,5,52186,27.70,1,55.39,3
M6B1A9,4863,155,6,52192,27.70,2,55.39,3
M6B1L8,4864,155,9,52201,27.70,2,55.39,5
M9B1T3,4865,155,7,52208,29.12,2,49.24,3
M6B1J2,4866,155,4,52212,27.70,1,55.39,2
M9B3L6,4867,155,11,52223,29.12,3,49.24,5
M9B4B9,4868,155,12,52235,29.12,3,49.24,6
M9B1T1,4869,155,5,52240,29.12,1,49.24,2
M6B1A7,4870,155,6,52246,27.70,2,55.39,3
M6B3G1,4871,155,7,52253,27.70,2,55.39,4
M6B1A6,4872,155,22,52275,27.70,6,55.39,12
M6B1L7,4873,155,11,52286,27.70,3,55.39,6
M6B3G5,4874,155,14,52300,27.70,4,55.39,8
M6C2K3,4875,155,18,52318,27.70,5,55.39,10
M6B3G4,4876,155,9,52327,27.70,2,55.39,5
M9B4E2,4877,155,12,52339,29.12,3,49.23,6
M6B1J6,4878,155,13,52352,27.70,4,55.39,7
M6B3E4,4879,155,7,52359,27.70,2,55.38,4
M6B3G2,4880,155,5,52364,27.70,1,55.38,3
M6B3G3,4881,155,7,52371,27.70,2,55.38,4
M9B1R5,4882,155,1,52372,29.12,0,49.22,0
M9B1T2,4883,155,2,52374,29.12,1,49.21,1
M6B3G6,4884,155,1,52375,27.70,0,55.33,1
M9A4N2,4885,155,2,52377,27.85,1,54.67,1
M9A4N6,4886,155,11,52388,27.85,3,54.65,6
L4J7B7,4887,155,10,52398,26.21,3,61.72,6
M4V2B1,4888,155,1,52399,25.76,0,63.66,1
L3T5N5,4889,155,19,52418,26.34,5,61.15,12
M5P1K7,4890,155,6,52424,24.89,1,67.43,4
M4X1H6,4891,155,39,52463,24.24,9,70.24,27
L3T2R5,4892,155,5,52468,23.55,1,73.23,4
L4J7V1,4893,155,31,52499,25.07,8,66.64,21
M9P1R8,4894,155,5,52504,25.11,1,66.44,3
M4V2C8,4895,155,4,52508,25.76,1,63.63,3
M9P3B4,4896,155,7,52515,25.11,2,66.44,5
M9P1R7,4897,155,7,52522,25.11,2,66.44,5
M9P1R5,4898,155,10,52532,25.11,3,66.44,7
M4V2A9,4899,155,6,52538,25.76,2,63.62,4
M9B2K7,4900,155,2,52540,25.64,1,64.14,1
M4V1W3,4901,155,14,52554,25.76,4,63.61,9
M4V1W5,4902,155,29,52583,25.76,7,63.61,18
M8X2N6,4903,155,1,52584,26.50,0,60.40,1
M9B2J1,4904,155,2,52586,25.64,1,64.12,1
M9B2J8,4905,155,2,52588,25.64,1,64.11,1
L3T1A7,4906,155,1,52589,23.55,0,73.17,1
M6C3K9,4907,155,8,52597,28.82,2,50.33,4
M9B2J3,4908,155,2,52599,25.64,1,64.10,1
M9B2C7,4909,155,2,52601,25.64,1,64.10,1
L4J4T1,4910,155,15,52616,26.80,4,59.07,9
M8X1V5,4911,155,4,52620,27.62,1,55.52,2
M9B4Y5,4912,155,12,52632,25.64,3,64.10,8
L4J4T8,4913,155,15,52647,26.80,4,59.07,9
M9B4Y6,4914,155,6,52653,25.64,2,64.09,4
M9B4X8,4915,155,5,52658,25.64,1,64.09,3
M8X2N9,4916,155,5,52663,27.62,1,55.51,3
M6C2Y8,4917,155,17,52680,28.82,5,50.31,9
M8X2S5,4918,155,4,52684,27.62,1,55.51,2
M6C1N2,4919,155,10,52694,28.82,3,50.31,5
M9B2J4,4920,155,2,52696,25.64,1,64.08,1
M8X2R6,4921,155,18,52714,27.62,5,55.50,10
M8X1T6,4922,155,10,52724,27.62,3,55.50,6
M8X2R8,4923,155,6,52730,27.62,2,55.50,3
M8X2R9,4924,155,15,52745,27.62,4,55.50,8
M8X1V7,4925,155,4,52749,27.62,1,55.50,2
M8X2P7,4926,155,15,52764,27.62,4,55.50,8
M9C5N4,4927,155,31,52795,28.50,9,51.68,16
M8X2P1,4928,155,3,52798,26.50,1,60.34,2
M9B2K9,4929,155,2,52800,25.64,1,64.06,1
M8X2M4,4930,155,10,52810,26.50,3,60.33,6
M8X1V1,4931,155,10,52820,26.50,3,60.32,6
M8X1T7,4932,155,2,52822,27.62,1,55.47,1
M8X1T9,4933,155,9,52831,26.50,2,60.32,5
M8X2M7,4934,155,9,52840,26.50,2,60.32,5
M8X1V3,4935,155,7,52847,26.50,2,60.31,4
M4N2Y6,4936,155,2,52849,26.69,1,59.43,1
M3H2V3,4937,155,5,52854,26.71,1,59.33,3
L3T4E2,4938,155,16,52870,26.97,4,58.21,9
M4N1Z3,4939,155,32,52902,26.69,9,59.42,19
M4N2A3,4940,155,31,52933,26.69,8,59.42,18
M4N2Y4,4941,155,2,52935,26.69,1,59.39,1
M4P1S4,4942,155,48,52983,25.78,12,63.32,30
M8Z4S3,4943,155,23,53006,26.82,6,58.80,14
M8W4N1,4944,155,9,53015,28.46,3,51.68,5
M3A3K9,4945,155,5,53020,25.67,1,63.76,3
M8W2H7,4946,155,15,53035,28.46,4,51.67,8
M3B3A5,4947,155,6,53041,26.83,2,58.73,4
L4J7S7,4948,155,39,53080,26.82,10,58.77,23
M3A3J3,4949,155,24,53104,25.67,6,63.74,15
M3A3J7,4950,155,35,53139,25.67,9,63.74,22
M3A3L2,4951,155,15,53154,25.67,4,63.74,10
M9N3H4,4952,155,5,53159,28.83,1,50.02,3
M9N2K1,4953,155,3,53162,28.83,1,50.02,2
M9N2K3,4954,155,5,53167,28.83,1,50.01,3
M5M2S2,4955,155,14,53181,28.69,4,50.62,7
M9N3E3,4956,155,7,53188,28.83,2,50.01,4
M9N2J9,4957,155,8,53196,28.83,2,50.01,4
M9N3A5,4958,155,14,53210,28.83,4,50.00,7
M9N3E2,4959,155,12,53222,28.83,3,50.00,6
M9N2J8,4960,155,1,53223,28.83,0,50.00,1
M9N3E1,4961,155,2,53225,28.83,1,50.00,1
M9N2K2,4962,155,6,53231,28.83,2,50.00,3
M9N3G6,4963,155,8,53239,28.83,2,50.00,4
M9N2L1,4964,155,3,53242,28.83,1,50.00,2
M9N3E9,4965,155,7,53249,28.83,2,50.00,4
M9N3E8,4966,155,10,53259,28.83,3,50.00,5
M9N3G5,4967,155,6,53265,28.83,2,49.99,3
M9A4B4,4968,155,4,53269,27.75,1,54.67,2
L4J6R7,4969,155,8,53277,28.05,2,53.37,4
M2N3A5,4970,155,3,53280,26.06,1,61.97,2
M5M4E7,4971,155,3,53283,26.48,1,60.14,2
M5N1V3,4972,155,2,53285,26.19,1,61.40,1
M5M4E8,4973,155,1,53286,26.48,0,60.14,1
M9N2K9,4974,155,1,53287,28.83,0,49.94,0
M5M1Z9,4975,155,23,53310,26.48,6,60.12,14
M5M1X1,4976,155,18,53328,26.48,5,60.12,11
M5M2C1,4977,155,19,53347,26.48,5,60.12,11
M4X1J8,4978,155,1,53348,24.15,0,70.21,1
M5M1Z8,4979,155,22,53370,26.48,6,60.12,13
M5M1X2,4980,155,21,53391,26.48,6,60.12,13
M5M2B9,4981,155,18,53409,26.48,5,60.12,11
M5M4J3,4982,155,8,53417,26.48,2,60.12,5
M5M1Z7,4983,155,17,53434,26.48,5,60.12,10
M5M1Z6,4984,155,14,53448,26.48,4,60.11,8
M5N2S6,4985,155,6,53454,26.19,2,61.37,4
M5N2T3,4986,155,7,53461,26.19,2,61.37,4
M5M4E6,4987,155,4,53465,26.48,1,60.11,2
M2N2J9,4988,155,7,53472,29.04,2,49.02,3
M5N2S7,4989,155,6,53478,26.19,2,61.36,4
M5N1X1,4990,155,4,53482,26.19,1,61.36,2
M5P1J2,4991,155,6,53488,27.47,2,55.79,3
M5P1J1,4992,155,7,53495,27.47,2,55.79,4
M5P2B2,4993,155,8,53503,27.47,2,55.78,4
M5P1H4,4994,155,7,53510,27.47,2,55.78,4
M5P2B3,4995,155,1,53511,27.47,0,55.78,1
M5P2E7,4996,155,17,53528,27.47,5,55.78,9
M5P2C5,4997,155,15,53543,27.47,4,55.78,8
M9B5L6,4998,155,2,53545,28.71,1,50.40,1
M9B5L7,4999,155,2,53547,28.71,1,50.40,1
M9B5M3,5000,155,2,53549,28.71,1,50.39,1
M5N1W7,5001,155,2,53551,26.19,1,61.31,1
M4X1T4,5002,155,1,53552,24.11,0,70.32,1
M9B5M5,5003,155,6,53558,28.71,2,50.39,3
M9B2Z8,5004,155,5,53563,28.71,1,50.39,3
M9B2T7,5005,155,6,53569,28.71,2,50.39,3
M9B5N4,5006,155,2,53571,28.71,1,50.38,1
M9B2S9,5007,155,4,53575,28.71,1,50.38,2
M9B2V5,5008,155,8,53583,28.71,2,50.38,4
M5R2K5,5009,155,9,53592,24.33,2,69.36,6
M9B2V4,5010,155,11,53603,28.71,3,50.38,6
M6S3K7,5011,155,10,53613,27.39,3,56.10,6
M9B5N7,5012,155,7,53620,28.71,2,50.38,4
M9B5J9,5013,155,6,53626,28.71,2,50.38,3
M9B2W5,5014,155,12,53638,28.71,3,50.38,6
M9B5M1,5015,155,17,53655,28.71,5,50.38,9
M9B2W4,5016,155,12,53667,28.71,3,50.38,6
M9B2Z4,5017,155,19,53686,28.71,5,50.38,10
M9B5N5,5018,155,3,53689,28.71,1,50.38,2
M5R2K6,5019,155,6,53695,24.33,1,69.35,4
M9B5M2,5020,155,16,53711,28.71,5,50.38,8
M9B4L8,5021,155,11,53722,28.71,3,50.38,6
M9B5N8,5022,155,10,53732,28.71,3,50.38,5
M9B2W6,5023,155,1,53733,28.71,0,50.38,1
M9B5L9,5024,155,2,53735,28.71,1,50.38,1
M9B2Y2,5025,155,9,53744,28.71,3,50.37,5
M5R1R3,5026,155,28,53772,24.33,7,69.35,19
M9B2T8,5027,155,6,53778,28.71,2,50.37,3
M5R1M4,5028,155,32,53810,24.33,8,69.35,22
M9B5M4,5029,155,3,53813,28.71,1,50.37,2
M5R1N4,5030,155,43,53856,24.33,10,69.34,30
M9B2Y3,5031,155,8,53864,28.71,2,50.37,4
M6S1H4,5032,155,7,53871,27.39,2,56.08,4
M9B5N2,5033,155,3,53874,28.71,1,50.37,2
M5R1R4,5034,155,7,53881,24.33,2,69.34,5
M6B0A3,5035,155,1,53882,27.03,0,57.64,1
M6B2H7,5036,155,19,53901,27.30,5,56.46,11
M4X1W1,5037,155,5,53906,24.11,1,70.26,4
M4X1V8,5038,155,3,53909,24.11,1,70.26,2
M4J2W3,5039,155,18,53927,25.84,5,62.76,11
M4K3H3,5040,155,32,53959,25.46,8,64.41,21
M4X1H9,5041,155,8,53967,24.11,2,70.25,6
M4J4G4,5042,155,6,53973,25.84,2,62.76,4
M4X1H4,5043,155,8,53981,24.11,2,70.25,6
M4X1E8,5044,155,12,53993,24.11,3,70.25,8
M4X1H3,5045,155,15,54008,24.11,4,70.25,11
M4W3A2,5046,155,21,54029,24.11,5,70.25,15
M4W3A3,5047,155,14,54043,24.11,3,70.25,10
M4X1S2,5048,155,10,54053,24.11,2,70.25,7
M4X1E7,5049,155,4,54057,24.11,1,70.24,3
M4X1J2,5050,155,7,54064,24.11,2,70.24,5
M4X1J1,5051,155,7,54071,24.11,2,70.24,5
M4X1S3,5052,155,10,54081,24.11,2,70.24,7
M4X1H8,5053,155,15,54096,24.11,4,70.24,11
M4X1H7,5054,155,15,54111,24.11,4,70.24,11
M4X1V3,5055,155,9,54120,24.11,2,70.24,6
M4G1Z8,5056,155,33,54153,28.71,9,50.30,17
M4X1J3,5057,155,8,54161,24.11,2,70.23,6
L4L7V9,5058,155,10,54171,26.41,3,60.26,6
L4L7W2,5059,155,18,54189,26.41,5,60.26,11
M4X1R1,5060,155,3,54192,24.11,1,70.22,2
M3A1L1,5061,155,4,54196,28.75,1,50.08,2
M4S1P1,5062,155,6,54202,24.60,1,68.06,4
M3A1P8,5063,155,3,54205,28.75,1,50.08,2
M3A1P4,5064,155,14,54219,28.75,4,50.08,7
M3A1N9,5065,155,11,54230,28.75,3,50.08,6
M3A1P1,5066,155,23,54253,28.75,7,50.07,12
M3A1N8,5067,155,9,54262,28.75,3,50.07,5
M3A2K1,5068,155,7,54269,28.75,2,50.07,4
M3A1N6,5069,155,22,54291,28.75,6,50.07,11
M3A1N4,5070,155,6,54297,28.75,2,50.07,3
M3A2L6,5071,155,11,54308,28.75,3,50.07,6
M2N2K7,5072,155,14,54322,26.80,4,58.52,8
M3A1L2,5073,155,13,54335,28.75,4,50.07,7
M3A1N7,5074,155,15,54350,28.75,4,50.07,8
M2N1S3,5075,155,13,54363,26.80,3,58.51,8
M2N1T2,5076,155,13,54376,26.80,3,58.51,8
M3A1N5,5077,155,4,54380,28.75,1,50.06,2
M2N1S2,5078,155,10,54390,26.80,3,58.51,6
M2N1P7,5079,155,10,54400,26.80,3,58.51,6
M2N1T3,5080,155,12,54412,26.80,3,58.51,7
M2N2L1,5081,155,10,54422,26.80,3,58.51,6
M3A2L7,5082,155,8,54430,28.75,2,50.06,4
M2N1T4,5083,155,14,54444,26.80,4,58.51,8
M2N1T1,5084,155,14,54458,26.80,4,58.50,8
M2N3A6,5085,155,1,54459,26.04,0,61.79,1
L3T5S1,5086,155,5,54464,25.95,1,62.14,3
M9A3G4,5087,155,17,54481,26.31,4,60.55,10
M9C2M7,5088,155,3,54484,25.56,1,63.77,2
M9C3P7,5089,154,3,54487,25.56,1,63.76,2
M9C2M6,5090,154,3,54490,25.56,1,63.76,2
M9C2M5,5091,154,4,54494,25.56,1,63.76,3
M9C3E8,5092,154,12,54506,25.56,3,63.75,8
M9C3P5,5093,154,17,54523,25.56,4,63.75,11
M9C3E9,5094,154,18,54541,25.56,5,63.75,11
M9C3E5,5095,154,9,54550,25.56,2,63.75,6
M3B1L8,5096,154,1,54551,26.40,0,60.10,1
M9C3H6,5097,154,11,54562,25.56,3,63.74,7
M9C4Y3,5098,154,17,54579,25.56,4,63.74,11
M9C3G1,5099,154,7,54586,25.56,2,63.74,4
M9C3E7,5100,154,2,54588,25.56,1,63.74,1
M9B4E1,5101,154,13,54601,28.90,4,49.24,6
M9B4E4,5102,154,7,54608,28.90,2,49.24,3
M9B4C3,5103,154,13,54621,28.90,4,49.24,6
M9B4E3,5104,154,11,54632,28.90,3,49.24,5
M9B3L9,5105,154,13,54645,28.90,4,49.24,6
M9C3P6,5106,154,2,54647,25.56,1,63.71,1
M3B2P7,5107,154,19,54666,26.40,5,60.06,11
M9B4C2,5108,154,12,54678,28.90,3,49.23,6
M5N2C9,5109,154,12,54690,27.32,3,56.08,7
M9B4G5,5110,154,8,54698,28.90,2,49.23,4
M9B4G3,5111,154,10,54708,28.90,3,49.23,5
M9B1T5,5112,154,6,54714,28.90,2,49.23,3
M5N2J5,5113,154,8,54722,27.32,2,56.07,4
M5N2J6,5114,154,9,54731,27.32,2,56.07,5
M5N1G7,5115,154,11,54742,27.32,3,56.07,6
M5N1G8,5116,154,15,54757,27.32,4,56.07,8
M5N1G3,5117,154,38,54795,27.32,10,56.07,21
M9B1T4,5118,154,4,54799,28.90,1,49.22,2
M5N2J8,5119,154,9,54808,27.32,2,56.07,5
M5N1G6,5120,154,14,54822,27.32,4,56.07,8
M5N1H2,5121,154,15,54837,27.32,4,56.06,8
M6B2Z9,5122,154,3,54840,27.91,1,53.49,2
M6C4A5,5123,154,1,54841,25.91,0,62.12,1
M6P3A6,5124,154,63,54904,25.15,16,65.40,41
L3T6Y6,5125,154,14,54918,25.61,4,63.38,9
L4L8E7,5126,154,32,54950,28.69,9,50.03,16
L4L8G1,5127,154,28,54978,28.69,8,50.03,14
M4G2A1,5128,154,15,54993,28.48,4,50.93,8
L3T5K5,5129,154,13,55006,25.74,3,62.79,8
L3T5J6,5130,154,9,55015,25.74,2,62.79,6
M4G2E1,5131,154,6,55021,28.48,2,50.92,3
M3B1M7,5132,154,7,55028,26.23,2,60.66,4
L4J5C8,5133,154,11,55039,26.43,3,59.79,7
L4J5E2,5134,154,11,55050,26.43,3,59.78,7
M2P1L1,5135,154,17,55067,28.15,5,52.33,9
L3T3G2,5136,154,16,55083,28.25,5,51.90,8
M2P1Z2,5137,154,4,55087,28.15,1,52.33,2
M2P1Z4,5138,154,18,55105,28.15,5,52.33,9
M2P1Z1,5139,154,18,55123,28.15,5,52.32,9
M2P1L2,5140,154,19,55142,28.15,5,52.32,10
M2P1T1,5141,154,2,55144,28.15,1,52.31,1
M6S3M6,5142,154,35,55179,27.07,9,56.99,20
M2P1Z5,5143,154,4,55183,28.15,1,52.30,2
M2P1N4,5144,154,2,55185,28.15,1,52.30,1
L3T1A5,5145,154,19,55204,26.48,5,59.51,11
L3T2K2,5146,154,3,55207,26.48,1,59.51,2
M2P1N5,5147,154,2,55209,28.15,1,52.28,1
L3T1C2,5148,154,20,55229,26.48,5,59.51,12
M5N1V8,5149,154,1,55230,22.31,0,77.57,1
M4G0A7,5150,154,82,55312,25.09,21,65.50,54
M6S2W7,5151,154,7,55319,25.23,2,64.89,5
M6S2X3,5152,154,5,55324,25.23,1,64.89,3
M6S2W4,5153,154,5,55329,25.23,1,64.89,3
M6S2W5,5154,154,22,55351,25.23,6,64.88,14
M6S2V7,5155,154,17,55368,25.23,4,64.88,11
M6S2V1,5156,154,7,55375,25.23,2,64.88,5
M6S2X1,5157,154,7,55382,25.23,2,64.88,5
M6S2W3,5158,154,11,55393,25.23,3,64.88,7
M6S2T9,5159,154,11,55404,25.23,3,64.88,7
L4L2S4,5160,154,26,55430,27.54,7,54.87,14
M6S2W6,5161,154,15,55445,25.23,4,64.88,10
M6S1A6,5162,154,11,55456,25.23,3,64.88,7
M6S2V4,5163,154,10,55466,25.23,3,64.88,6
M4X1H1,5164,154,20,55486,23.99,5,70.25,14
M6S3C7,5165,154,4,55490,25.23,1,64.87,3
M9W2G9,5166,154,1,55491,28.57,0,50.34,1
L3T6W3,5167,154,17,55508,25.56,4,63.38,11
L3T6V7,5168,154,9,55517,25.56,2,63.38,6
L4L2L2,5169,154,7,55524,27.52,2,54.87,4
M6B1T8,5170,154,8,55532,26.16,2,60.75,5
L3T5M9,5171,154,12,55544,26.34,3,59.97,7
M6B2H9,5172,154,14,55558,26.16,4,60.75,9
M6B1Z7,5173,154,16,55574,26.16,4,60.74,10
M6B2C7,5174,154,16,55590,26.16,4,60.74,10
M6B2A1,5175,154,12,55602,26.16,3,60.74,7
M6B2C6,5176,154,20,55622,26.16,5,60.74,12
M6B1X8,5177,154,15,55637,26.16,4,60.74,9
M6B1X9,5178,154,10,55647,26.16,3,60.74,6
M6B2C8,5179,154,16,55663,26.16,4,60.73,10
M9W2G8,5180,154,2,55665,28.57,1,50.29,1
M6B1Y1,5181,154,10,55675,26.16,3,60.73,6
M6B1Z9,5182,154,11,55686,26.16,3,60.73,7
M3B2Y4,5183,154,11,55697,26.53,3,59.13,7
M9R1G1,5184,154,3,55700,28.58,1,50.23,2
M9R1E6,5185,154,11,55711,28.58,3,50.22,6
M9R1E8,5186,154,7,55718,28.58,2,50.22,4
L4H1K2,5187,154,39,55757,28.32,11,51.34,20
M8Z3H7,5188,154,14,55771,25.80,4,62.24,9
M9B4A8,5189,154,1,55772,25.98,0,61.42,1
M8X1V8,5190,154,5,55777,27.34,1,55.50,3
M9B5G6,5191,154,3,55780,27.33,1,55.54,2
M9A1V5,5192,154,8,55788,26.25,2,60.22,5
M9A1T9,5193,154,10,55798,26.25,3,60.22,6
M9A1W3,5194,154,9,55807,26.25,2,60.22,5
M9A1T4,5195,154,10,55817,26.25,3,60.22,6
M9A1T5,5196,154,17,55834,26.25,4,60.22,10
M9A1V1,5197,154,10,55844,26.25,3,60.22,6
M9A1R7,5198,154,17,55861,26.25,4,60.22,10
M9A1S9,5199,154,14,55875,26.25,4,60.22,8
M9A2M2,5200,154,5,55880,26.25,1,60.22,3
M9B3N2,5201,154,5,55885,26.25,1,60.21,3
M9B3N4,5202,154,10,55895,26.25,3,60.21,6
M9A1V4,5203,154,9,55904,26.25,2,60.21,5
